stt_name,stt_no,county_name,town_name,county_code,urban_plan,lon,lat,manager,addr,stt_purpose
CCTV-42-009D-060-02,10015-001397,花蓮縣,秀林鄉,10015110,區外,121.739741,24.264886,交通部公路總局,台9丁線 060K+200,影像監視
CCTV-42-009D-060-01,10015-001396,花蓮縣,秀林鄉,10015110,區外,121.739759,24.265107,交通部公路總局,秀林鄉和平隧道北口50M(順),影像監視
CCTV-42-009D-058-02,10015-001395,花蓮縣,秀林鄉,10015110,區外,121.744,24.2769,交通部公路總局,台9丁線 058K+774-1,影像監視
CCTV-42-009D-058-01,10015-001394,花蓮縣,秀林鄉,10015110,區外,121.744215,24.277066,交通部公路總局,台9丁線 058K+774,影像監視
CCTV-42-009D-054-03,10015-001393,花蓮縣,秀林鄉,10015110,U0201,121.748169,24.312807,交通部公路總局,台9丁線 054K+450,影像監視
CCTV-42-009D-054-01,10015-001392,花蓮縣,秀林鄉,10015110,U0201,121.748417,24.312658,交通部公路總局,台9丁線 054K+400,影像監視
CCTV-42-009D-054-02,10015-001391,花蓮縣,秀林鄉,10015110,U0201,121.7447,24.314875,交通部公路總局,台9丁線 054K+070,影像監視
CCTV-42-009D-053-04,10015-001390,花蓮縣,秀林鄉,10015110,U0201,121.744085,24.315623,交通部公路總局,台9丁線 053K+920-1,影像監視
CCTV-42-009D-053-01,10015-001389,花蓮縣,秀林鄉,10015110,U0201,121.744212,24.315585,交通部公路總局,台9丁線 053K+920,影像監視
CCTV-42-009D-053-02,10015-001388,花蓮縣,秀林鄉,10015110,U0201,121.741384,24.319919,交通部公路總局,台9丁線 053K+360,影像監視
CCTV-42-009D-053-03,10015-001387,花蓮縣,秀林鄉,10015110,U0201,121.74119,24.320251,交通部公路總局,秀林鄉大濁水溪南海側(逆),影像監視
CCTV-44-0080-187-02,10015-001339,花蓮縣,新城鄉,10015040,U0203,121.640633,24.133383,交通部公路總局,秀林鄉亞泥旁(順),影像監視
CCTV-44-0080-187-01,10015-001338,花蓮縣,新城鄉,10015040,U0203,121.640802,24.133371,交通部公路總局,台8線 187K+700,影像監視
CCTV-44-0080-185-01,10015-001337,花蓮縣,秀林鄉,10015110,U0203,121.62805,24.148517,交通部公路總局,秀林鄉太魯閣口東派出所西50M中央分隔島(順),影像監視
CCTV-44-0080-184-01,10015-001336,花蓮縣,秀林鄉,10015110,U0203,121.622686,24.154525,交通部公路總局,台8線 184K+650,影像監視
CCTV-44-0080-183-01,10015-001335,花蓮縣,秀林鄉,10015110,區外,121.616884,24.15691,交通部公路總局,秀林鄉逆樁路側(順),影像監視
CCTV-44-0080-182-02,10015-001334,花蓮縣,秀林鄉,10015110,區外,121.611114,24.159227,交通部公路總局,秀林鄉太魯閣口及往太管處叉口前，附掛中央分隔島標示桿(逆),影像監視
CCTV-44-0080-182-05,10015-001333,花蓮縣,秀林鄉,10015110,區外,121.609464,24.160675,交通部公路總局,台8線 182K+650,影像監視
CCTV-44-0080-182-04,10015-001332,花蓮縣,秀林鄉,10015110,區外,121.608386,24.162104,交通部公路總局,台8線 182K+450-1,影像監視
CCTV-44-0080-182-03,10015-001331,花蓮縣,秀林鄉,10015110,區外,121.608257,24.162031,交通部公路總局,台8線 182K+450,影像監視
CCTV-44-0080-182-01,10015-001330,花蓮縣,秀林鄉,10015110,區外,121.606094,24.164206,交通部公路總局,秀林鄉長春隧道西口(逆),影像監視
CCTV-44-0080-180-01,10015-001329,花蓮縣,秀林鄉,10015110,區外,121.599419,24.17239,交通部公路總局,秀林鄉寧安橋東橋頭順樁明隧道梁上(順),影像監視
CCTV-44-0080-176-06,10015-001328,花蓮縣,秀林鄉,10015110,區外,121.566783,24.172778,交通部公路總局,台8線 176K+740-3,影像監視
CCTV-44-0080-176-07,10015-001327,花蓮縣,秀林鄉,10015110,區外,121.566515,24.172847,交通部公路總局,台8線 176K+740-2,影像監視
CCTV-44-0080-176-03,10015-001326,花蓮縣,秀林鄉,10015110,區外,121.566222,24.172881,交通部公路總局,台8線 176K+740-1,影像監視
CCTV-44-0080-176-08,10015-001325,花蓮縣,秀林鄉,10015110,區外,121.566648,24.172725,交通部公路總局,秀林鄉燕子口隧道東口10M明隧道頂板逆樁路側(順),影像監視
CCTV-44-0080-176-01,10015-001324,花蓮縣,秀林鄉,10015110,區外,121.561355,24.171056,交通部公路總局,台8線 176K+050-1,影像監視
CCTV-44-0080-176-02,10015-001323,花蓮縣,秀林鄉,10015110,區外,121.56076,24.171182,交通部公路總局,台8線 176K+050,影像監視
CCTV-44-0080-175-05,10015-001322,花蓮縣,秀林鄉,10015110,區外,121.559977,24.171668,交通部公路總局,台8線 175K+950-1,影像監視
CCTV-44-0080-175-06,10015-001321,花蓮縣,秀林鄉,10015110,區外,121.559867,24.171612,交通部公路總局,台8線 175K+950,影像監視
CCTV-44-0080-175-03,10015-001320,花蓮縣,秀林鄉,10015110,區外,121.556089,24.172985,交通部公路總局,台8線 175K+500-1,影像監視
CCTV-44-0080-175-04,10015-001319,花蓮縣,秀林鄉,10015110,區外,121.555988,24.172912,交通部公路總局,台8線 175K+500,影像監視
CCTV-44-0080-175-02,10015-001318,花蓮縣,秀林鄉,10015110,區外,121.555633,24.172451,交通部公路總局,秀林鄉靳珩隧道西口約50M外擴平台逆樁路側(逆),影像監視
CCTV-44-0080-173-02,10015-001317,花蓮縣,秀林鄉,10015110,區外,121.540729,24.170401,交通部公路總局,台8線 173K+580,影像監視
CCTV-44-0080-173-01,10015-001316,花蓮縣,秀林鄉,10015110,區外,121.540003,24.169453,交通部公路總局,秀林鄉九曲洞東口50M山壁下舊燈座逆樁路側(逆),影像監視
CCTV-44-0080-173-04,10015-001315,花蓮縣,秀林鄉,10015110,區外,121.539908,24.169299,交通部公路總局,台8線 173K+420-1,影像監視
CCTV-44-0080-173-03,10015-001314,花蓮縣,秀林鄉,10015110,區外,121.539747,24.169172,交通部公路總局,台8線 173K+420,影像監視
CCTV-44-0080-172-01,10015-001313,花蓮縣,秀林鄉,10015110,區外,121.529495,24.171688,交通部公路總局,秀林鄉九曲洞西口順樁路側(逆),影像監視
CCTV-44-0080-169-03,10015-001312,花蓮縣,秀林鄉,10015110,區外,121.512305,24.178301,交通部公路總局,秀林鄉合?露營區西順樁路側(逆),影像監視
CCTV-44-0080-169-02,10015-001311,花蓮縣,秀林鄉,10015110,區外,121.509031,24.17972,交通部公路總局,秀林鄉綠水管理站東橋頭逆樁路側(順),影像監視
CCTV-44-0080-169-01,10015-001310,花蓮縣,秀林鄉,10015110,區外,121.507143,24.177862,交通部公路總局,台8線 169K+200,影像監視
CCTV-44-0080-168-01,10015-001309,花蓮縣,秀林鄉,10015110,區外,121.499365,24.178432,交通部公路總局,秀林鄉天祥隧道東口隧道內上(順),影像監視
CCTV-44-0080-167-04,10015-001308,花蓮縣,秀林鄉,10015110,區外,121.49705,24.182283,交通部公路總局,台8線 167K+750-1,影像監視
CCTV-44-0080-167-01,10015-001307,花蓮縣,秀林鄉,10015110,區外,121.49705,24.182393,交通部公路總局,秀林鄉天祥隧道西口舊路基立桿(逆),影像監視
CCTV-44-0080-167-03,10015-001306,花蓮縣,秀林鄉,10015110,區外,121.495637,24.181962,交通部公路總局,台8線 167K+660,影像監視
CCTV-44-0080-167-02,10015-001305,花蓮縣,秀林鄉,10015110,U0301,121.49475,24.1837,交通部公路總局,秀林鄉天祥郵局西停車場角落立桿|往太魯閣方向(順),影像監視
CCTV-44-0080-166-02,10015-001304,花蓮縣,秀林鄉,10015110,區外,121.49189,24.185142,交通部公路總局,秀林鄉天祥西|往東方向(順),影像監視
CCTV-44-0080-166-01,10015-001303,花蓮縣,秀林鄉,10015110,區外,121.489975,24.186949,交通部公路總局,秀林鄉明隧道西100M順椿路側(順),影像監視
CCTV-44-0080-164-04,10015-001302,花蓮縣,秀林鄉,10015110,區外,121.491578,24.200155,交通部公路總局,台8線 164K+605-1,影像監視
CCTV-44-0080-164-03,10015-001301,花蓮縣,秀林鄉,10015110,區外,121.491535,24.200272,交通部公路總局,台8線 164K+605,影像監視
CCTV-44-0080-164-02,10015-001300,花蓮縣,秀林鄉,10015110,區外,121.488171,24.204611,交通部公路總局,台8線 164K+020-1,影像監視
CCTV-44-0080-164-01,10015-001299,花蓮縣,秀林鄉,10015110,區外,121.48802,24.204523,交通部公路總局,台8線 164K+020,影像監視
CCTV-44-0080-163-05,10015-001298,花蓮縣,秀林鄉,10015110,區外,121.486907,24.2108,交通部公路總局,台8線 163K+300,影像監視
CCTV-44-0080-162-04,10015-001297,花蓮縣,秀林鄉,10015110,區外,121.485793,24.210765,交通部公路總局,台8線 162K+980,影像監視
CCTV-44-0080-162-02,10015-001296,花蓮縣,秀林鄉,10015110,區外,121.484199,24.212718,交通部公路總局,台8線 162K+605-1,影像監視
CCTV-44-0080-162-01,10015-001295,花蓮縣,秀林鄉,10015110,區外,121.484156,24.212796,交通部公路總局,台8線 162K+605,影像監視
CCTV-44-0080-161-01,10015-001294,花蓮縣,秀林鄉,10015110,區外,121.485521,24.210163,交通部公路總局,秀林鄉西寶隧道西口固定隧道口外壁順椿路側(逆),影像監視
CCTV-44-0080-159-01,10015-001293,花蓮縣,秀林鄉,10015110,區外,121.48493,24.201806,交通部公路總局,秀林鄉西寶國小入口西30M順樁附掛標示牌(順),影像監視
CCTV-44-0080-158-01,10015-001292,花蓮縣,秀林鄉,10015110,區外,121.48425,24.192719,交通部公路總局,秀林鄉上邊坡落石區間順樁路側(順),影像監視
CCTV-44-0080-156-01,10015-001291,花蓮縣,秀林鄉,10015110,區外,121.477095,24.19605,交通部公路總局,秀林鄉上邊坡落石區間順樁路側(順),影像監視
CCTV-44-0080-155-01,10015-001290,花蓮縣,秀林鄉,10015110,區外,121.472525,24.197699,交通部公路總局,秀林鄉上邊坡落石區間順樁路側(逆),影像監視
CCTV-44-0080-152-03,10015-001289,花蓮縣,秀林鄉,10015110,區外,121.454982,24.202283,交通部公路總局,秀林鄉上邊坡落石區間順樁路側(順),影像監視
CCTV-44-0080-151-02,10015-001288,花蓮縣,秀林鄉,10015110,區外,121.451462,24.206665,交通部公路總局,秀林鄉洛韶工務段東順椿(順),影像監視
CCTV-44-0080-151-01,10015-001287,花蓮縣,秀林鄉,10015110,區外,121.45095,24.206686,交通部公路總局,秀林鄉洛韶工務段西逆椿|往關原方向(順),影像監視
CCTV-44-0080-114-02,10015-001286,花蓮縣,秀林鄉,10015110,區外,121.341728,24.185496,交通部公路總局,秀林鄉關原加油站西20M逆樁路側(順),影像監視
CCTV-44-0080-114-01,10015-001285,花蓮縣,秀林鄉,10015110,區外,121.33913,24.186375,交通部公路總局,秀林鄉關原|合歡派出所東(逆),影像監視
CCTV-44-0080-113-01,10015-001284,花蓮縣,秀林鄉,10015110,區外,121.33082,24.186827,交通部公路總局,秀林鄉地滑路段順樁路側(順),影像監視
CCTV-44-0080-110-01,10015-001283,花蓮縣,秀林鄉,10015110,區外,121.312733,24.180467,交通部公路總局,秀林鄉大禹嶺東向路側(逆),影像監視
CCTV-46-0300-026-12,10015-001236,花蓮縣,富里鄉,10015100,區外,121.370204,23.266699,交通部公路總局,富里鄉玉長隧道(順),影像監視
CCTV-46-0300-026-11,10015-001235,花蓮縣,富里鄉,10015100,區外,121.369447,23.26683,交通部公路總局,富里鄉玉長隧道(順),影像監視
CCTV-46-0300-026-08,10015-001234,花蓮縣,富里鄉,10015100,區外,121.366308,23.267355,交通部公路總局,富里鄉玉長隧道(順),影像監視
CCTV-46-0300-026-06,10015-001233,花蓮縣,富里鄉,10015100,區外,121.364239,23.267702,交通部公路總局,富里鄉玉長隧道(順),影像監視
CCTV-46-0300-026-05,10015-001232,花蓮縣,富里鄉,10015100,區外,121.360814,23.268265,交通部公路總局,富里鄉玉長隧道西口內(順),影像監視
CCTV-46-0300-026-04,10015-001231,花蓮縣,富里鄉,10015100,區外,121.360729,23.26835,交通部公路總局,富里鄉玉長隧道西口外(逆),影像監視
CCTV-46-0300-026-03,10015-001230,花蓮縣,富里鄉,10015100,區外,121.360549,23.268281,交通部公路總局,長濱鄉玉長隧道西口外(順),影像監視
CCTV-46-0300-026-01,10015-001229,花蓮縣,富里鄉,10015100,區外,121.360323,23.268172,交通部公路總局,富里鄉玉長隧道(機房內部),影像監視
CCTV-46-0300-025-01,10015-001228,花蓮縣,富里鄉,10015100,區外,121.358593,23.267292,交通部公路總局,玉長隧道西口，附掛既設CMS門架(順),影像監視
CCTV-46-0300-019-01,10015-001227,花蓮縣,富里鄉,10015100,區外,121.334082,23.297058,交通部公路總局,富里鄉台9線叉口100M，逆樁立桿(逆),影像監視
CCTV-46-0300-009-01,10015-001226,花蓮縣,玉里鎮,10015030,區外,121.288429,23.300371,交通部公路總局,台30線 009K+700,影像監視
CCTV-46-0300-007-01,10015-001225,花蓮縣,卓溪鄉,10015130,區外,121.26526,23.296803,交通部公路總局,台30線 007K+200,影像監視
CCTV-46-0230-014-01,10015-001169,花蓮縣,富里鄉,10015100,區外,121.2723,23.105173,交通部公路總局,台23線 014K+300,影像監視
CCTV-46-0230-008-01,10015-001168,花蓮縣,富里鄉,10015100,區外,121.279751,23.135227,交通部公路總局,台23線 008K+300,影像監視
CCTV-46-0230-007-04,10015-001167,花蓮縣,富里鄉,10015100,區外,121.278059,23.141545,交通部公路總局,富里鄉小天祥東5號橋西150M順樁路側(逆),影像監視
CCTV-46-0230-007-03,10015-001166,花蓮縣,富里鄉,10015100,區外,121.276268,23.143108,交通部公路總局,富里鄉小天祥第2隧道西100M順樁路側(逆),影像監視
CCTV-46-0230-007-02,10015-001165,花蓮縣,富里鄉,10015100,區外,121.275058,23.143155,交通部公路總局,富里鄉小天祥中段彎道處順樁路側(逆),影像監視
CCTV-46-0230-007-01,10015-001164,花蓮縣,富里鄉,10015100,區外,121.274431,23.143352,交通部公路總局,富里鄉小天祥第1隧道東100M順樁路側(逆),影像監視
CCTV-46-0230-001-01,10015-001163,花蓮縣,富里鄉,10015100,區外,121.252051,23.172935,交通部公路總局,富里鄉富里大橋北順樁路側(逆),影像監視
CCTV-46-0230-000-01,10015-001162,花蓮縣,富里鄉,10015100,U0211,121.246359,23.170512,交通部公路總局,富里鄉台9線叉口650M，順樁立桿(順),影像監視
CCTV-44-014A-041-01,10015-001161,花蓮縣,秀林鄉,10015110,區外,121.309815,24.180608,交通部公路總局,大禹嶺路側停車場電信箱旁(順),影像監視
CCTV-44-014A-041-02,10015-001160,花蓮縣,秀林鄉,10015110,區外,121.309138,24.180395,交通部公路總局,台14甲線 041K+600,影像監視
CCTV-44-014A-039-01,10015-001159,花蓮縣,秀林鄉,10015110,區外,121.298385,24.175046,交通部公路總局,台14甲線 039K+050,影像監視
CCTV-43-0110-069-01,10015-001157,花蓮縣,豐濱鄉,10015080,U0304,121.496576,23.456307,交通部公路總局,台11線 069K+050,影像監視
CCTV-43-0110-062-02,10015-001156,花蓮縣,豐濱鄉,10015080,U0304,121.5043,23.502689,交通部公路總局,壽豐鄉石梯漁港賞鯨中心之北，石梯灣25號，附掛順樁標示桿|賞鯨發源地旁(順),影像監視
CCTV-43-0110-062-01,10015-001155,花蓮縣,豐濱鄉,10015080,U0304,121.503993,23.506581,交通部公路總局,豐濱鄉人定勝天附近(逆),影像監視
CCTV-43-0110-049-01,10015-001154,花蓮縣,豐濱鄉,10015080,U0209,121.522933,23.600959,交通部公路總局,台11線 049K+700,影像監視
CCTV-43-0110-041-01,10015-001153,花蓮縣,豐濱鄉,10015080,區外,121.544427,23.671336,交通部公路總局,豐濱鄉新豐隧道南100M逆椿路側(順),影像監視
CCTV-43-0110-040-04,10015-001152,花蓮縣,豐濱鄉,10015080,區外,121.544311,23.671441,交通部公路總局,台11線 040K+900-1,影像監視
CCTV-43-0110-040-06,10015-001151,花蓮縣,豐濱鄉,10015080,區外,121.5444,23.6715,交通部公路總局,台11線 040K+900,影像監視
CCTV-43-0110-040-03,10015-001150,花蓮縣,豐濱鄉,10015080,區外,121.545825,23.678541,交通部公路總局,台11線 040K+030-1,影像監視
CCTV-43-0110-040-05,10015-001149,花蓮縣,豐濱鄉,10015080,區外,121.54578,23.67864,交通部公路總局,台11線 040K+030,影像監視
CCTV-43-0110-034-02,10015-001148,花蓮縣,豐濱鄉,10015080,區外,121.550522,23.722929,交通部公路總局,豐濱鄉洩水溝對面逆椿路側(順),影像監視
CCTV-43-0110-023-01,10015-001147,花蓮縣,壽豐鄉,10015060,區外,121.562891,23.785077,交通部公路總局,壽豐鄉水璉水新路|逆樁路側立桿(順),影像監視
CCTV-43-0110-021-02,10015-001146,花蓮縣,壽豐鄉,10015060,區外,121.568195,23.798757,交通部公路總局,壽豐鄉水璉隧道南口約100M逆椿路側(順),影像監視
CCTV-43-0110-021-04,10015-001145,花蓮縣,壽豐鄉,10015060,區外,121.567849,23.799757,交通部公路總局,台11線 021K+750-1,影像監視
CCTV-43-0110-020-03,10015-001144,花蓮縣,壽豐鄉,10015060,區外,121.571514,23.806066,交通部公路總局,台11線020K+904-1,影像監視
CCTV-43-0110-020-05,10015-001143,花蓮縣,壽豐鄉,10015060,區外,121.571197,23.805827,交通部公路總局,台11線 020K+904,影像監視
CCTV-43-0110-020-02,10015-001142,花蓮縣,壽豐鄉,10015060,區外,121.572076,23.806897,交通部公路總局,台11線 020K+477-1,影像監視
CCTV-43-0110-020-04,10015-001141,花蓮縣,壽豐鄉,10015060,區外,121.572055,23.807024,交通部公路總局,台11線 020K+477,影像監視
CCTV-43-0110-019-04,10015-001140,花蓮縣,壽豐鄉,10015060,區外,121.579897,23.817078,交通部公路總局,台11線 019K+320-1,影像監視
CCTV-43-0110-019-05,10015-001139,花蓮縣,壽豐鄉,10015060,區外,121.579773,23.817052,交通部公路總局,台11線 019K+320,影像監視
CCTV-43-0110-019-01,10015-001138,花蓮縣,壽豐鄉,10015060,區外,121.580261,23.817412,交通部公路總局,壽豐鄉跳浪19K+120(北洞口),影像監視
CCTV-43-0110-018-01,10015-001137,花蓮縣,壽豐鄉,10015060,區外,121.582407,23.821621,交通部公路總局,壽豐鄉跳浪隧道北12號橋北端順椿(逆),影像監視
